time,showId,movieId,date,theaterId
10:00p,499651193,216995,2025-05-16,AAUFW
6:00p,497986454,239402,2025-05-16,AAIYQ
8:45p,497986453,239402,2025-05-16,AAIYQ
5:45p,499276133,237177,2025-05-16,AAIYQ
8:45p,499276134,237177,2025-05-16,AAIYQ
5:45p,499276131,239552,2025-05-16,AAIYQ
8:45p,499276132,239552,2025-05-16,AAIYQ
5:30p,499290523,237956,2025-05-16,AAIYQ
8:45p,499290524,237956,2025-05-16,AAIYQ
4:30p,498219003,239402,2025-05-16,AAFYO
7:30p,498219004,239402,2025-05-16,AAFYO
4:10p,499297462,237177,2025-05-16,AAFYO
7:10p,499297463,237177,2025-05-16,AAFYO
4:00p,499297458,239552,2025-05-16,AAFYO
7:00p,499297459,239552,2025-05-16,AAFYO
3:50p,499297460,237956,2025-05-16,AAFYO
6:50p,499297461,237956,2025-05-16,AAFYO
4:20p,499297456,235561,2025-05-16,AAFYO
7:20p,499297457,235561,2025-05-16,AAFYO
4:40p,499297454,216995,2025-05-16,AAFYO
7:40p,499297455,216995,2025-05-16,AAFYO
1:15p,499293873,239940,2025-05-16,AAIEX
6:45p,499293874,239940,2025-05-16,AAIEX
4:00p,499293875,239071,2025-05-16,AAIEX
12:45p,499293869,238628,2025-05-16,AAIEX
2:40p,499293870,238628,2025-05-16,AAIEX
4:35p,499293871,238628,2025-05-16,AAIEX
6:30p,499293872,238628,2025-05-16,AAIEX
1:00p,499293876,237845,2025-05-16,AAIEX
3:00p,499293877,237845,2025-05-16,AAIEX
5:00p,499293878,237845,2025-05-16,AAIEX
7:00p,499293879,237845,2025-05-16,AAIEX
2:15p,499364717,239402,2025-05-16,AAXJB
4:45p,499364718,239402,2025-05-16,AAXJB
7:20p,499364719,239402,2025-05-16,AAXJB
8:00p,499364720,239402,2025-05-16,AAXJB
2:15p,499364732,240014,2025-05-16,AAXJB
4:20p,499335749,240014,2025-05-16,AAXJB
9:00p,499364733,240014,2025-05-16,AAXJB
2:15p,499364728,235432,2025-05-16,AAXJB
4:30p,499364729,235432,2025-05-16,AAXJB
6:45p,499364730,239664,2025-05-16,AAXJB
2:45p,499364722,237177,2025-05-16,AAXJB
5:30p,499364721,237177,2025-05-16,AAXJB
7:00p,499364723,237177,2025-05-16,AAXJB
9:30p,499364724,237177,2025-05-16,AAXJB
2:00p,499364731,238334,2025-05-16,AAXJB
2:00p,499364715,237956,2025-05-16,AAXJB
4:45p,499364716,237956,2025-05-16,AAXJB
7:30p,499364725,237956,2025-05-16,AAXJB
8:30p,499364726,237956,2025-05-16,AAXJB
5:00p,499364727,239989,2025-05-16,AAXJB
11:30a,498105690,239402,2025-05-16,AATXR
1:20p,498105695,239402,2025-05-16,AATXR
2:20p,498105691,239402,2025-05-16,AATXR
4:10p,498105696,239402,2025-05-16,AATXR
5:10p,498105692,239402,2025-05-16,AATXR
7:00p,498105697,239402,2025-05-16,AATXR
8:00p,498105693,239402,2025-05-16,AATXR
1:40p,499083689,239402,2025-05-16,AAWPZ
4:30p,499083690,239402,2025-05-16,AAWPZ
7:20p,499083691,239402,2025-05-16,AAWPZ
10:10p,499083692,239402,2025-05-16,AAWPZ
11:45a,499298529,239402,2025-05-16,AAWHI
2:20p,499298560,239402,2025-05-16,AAWHI
4:55p,499298530,239402,2025-05-16,AAWHI
7:30p,499298531,239402,2025-05-16,AAWHI
10:05p,499298532,239402,2025-05-16,AAWHI
12:35p,499298527,239402,2025-05-16,AAWHI
1:25p,499298528,239402,2025-05-16,AAWHI
3:10p,499298533,239402,2025-05-16,AAWHI
4:00p,499298536,239402,2025-05-16,AAWHI
5:45p,499298534,239402,2025-05-16,AAWHI
6:35p,499298537,239402,2025-05-16,AAWHI
8:20p,499298535,239402,2025-05-16,AAWHI
9:10p,499298538,239402,2025-05-16,AAWHI
11:40a,499298539,240028,2025-05-16,AAWHI
2:10p,499298540,240028,2025-05-16,AAWHI
4:40p,499298541,240028,2025-05-16,AAWHI
7:15p,499298542,240028,2025-05-16,AAWHI
9:45p,499298543,240028,2025-05-16,AAWHI
11:55a,499298526,239964,2025-05-16,AAWHI
2:20p,499298525,239964,2025-05-16,AAWHI
4:45p,499298524,239964,2025-05-16,AAWHI
7:10p,499298523,239964,2025-05-16,AAWHI
9:35p,499298522,239964,2025-05-16,AAWHI
12:10p,499298518,237177,2025-05-16,AAWHI
3:05p,499298521,237177,2025-05-16,AAWHI
5:55p,499298520,237177,2025-05-16,AAWHI
8:45p,499298519,237177,2025-05-16,AAWHI
1:20p,499298547,237177,2025-05-16,AAWHI
4:15p,499298548,237177,2025-05-16,AAWHI
7:05p,499298549,237177,2025-05-16,AAWHI
9:55p,499298550,237177,2025-05-16,AAWHI
12:30p,499298551,239552,2025-05-16,AAWHI
3:30p,499298552,239552,2025-05-16,AAWHI
6:30p,499298553,239552,2025-05-16,AAWHI
9:30p,499298554,239552,2025-05-16,AAWHI
7:25p,499298555,239214,2025-05-16,AAWHI
9:55p,499298556,239214,2025-05-16,AAWHI
11:50a,499298514,237956,2025-05-16,AAWHI
1:50p,499298515,237956,2025-05-16,AAWHI
2:50p,499298513,237956,2025-05-16,AAWHI
4:50p,499298516,237956,2025-05-16,AAWHI
5:50p,499298512,237956,2025-05-16,AAWHI
7:50p,499298517,237956,2025-05-16,AAWHI
8:50p,499298561,237956,2025-05-16,AAWHI
12:50p,499298544,237956,2025-05-16,AAWHI
3:50p,499298562,237956,2025-05-16,AAWHI
6:50p,499298563,237956,2025-05-16,AAWHI
9:50p,499298564,237956,2025-05-16,AAWHI
12:00p,499298557,239393,2025-05-16,AAWHI
2:30p,499298558,239393,2025-05-16,AAWHI
5:00p,499298559,239393,2025-05-16,AAWHI
12:20p,499298505,216995,2025-05-16,AAWHI
1:30p,499298510,216995,2025-05-16,AAWHI
2:45p,499298506,216995,2025-05-16,AAWHI
3:55p,499298511,216995,2025-05-16,AAWHI
5:10p,499298507,216995,2025-05-16,AAWHI
7:35p,499298508,216995,2025-05-16,AAWHI
10:00p,499298509,216995,2025-05-16,AAWHI
6:20p,499298545,224268,2025-05-16,AAWHI
9:05p,499298546,224268,2025-05-16,AAWHI
11:00a,497924215,239402,2025-05-16,AAWEA
1:45p,497924214,239402,2025-05-16,AAWEA
4:30p,497924212,239402,2025-05-16,AAWEA
7:15p,497924213,239402,2025-05-16,AAWEA
9:50p,497929190,239402,2025-05-16,AAWEA
11:00a,499699098,240028,2025-05-16,AAWEA
1:30p,499699099,240028,2025-05-16,AAWEA
4:00p,499699100,240028,2025-05-16,AAWEA
10:00a,499699106,240014,2025-05-16,AAWEA
3:15p,499699108,240014,2025-05-16,AAWEA
8:30p,499699110,240014,2025-05-16,AAWEA
12:30p,499699107,236623,2025-05-16,AAWEA
5:35p,499699109,236623,2025-05-16,AAWEA
10:00a,499728087,237177,2025-05-16,AAWEA
1:00p,499728085,237177,2025-05-16,AAWEA
4:00p,499728081,237177,2025-05-16,AAWEA
7:00p,499728083,237177,2025-05-16,AAWEA
10:00p,499728092,237177,2025-05-16,AAWEA
12:00p,499728086,237177,2025-05-16,AAWEA
3:00p,499728084,237177,2025-05-16,AAWEA
6:00p,499728080,237177,2025-05-16,AAWEA
9:00p,499728082,237177,2025-05-16,AAWEA
10:00a,499699105,239552,2025-05-16,AAWEA
1:00p,499699101,239552,2025-05-16,AAWEA
4:00p,499699102,239552,2025-05-16,AAWEA
7:00p,499699103,239552,2025-05-16,AAWEA
10:00p,499699104,239552,2025-05-16,AAWEA
11:30a,499728091,237956,2025-05-16,AAWEA
2:30p,499728090,237956,2025-05-16,AAWEA
5:30p,499728089,237956,2025-05-16,AAWEA
8:30p,499728088,237956,2025-05-16,AAWEA
11:00a,499699111,216995,2025-05-16,AAWEA
1:30p,499699112,216995,2025-05-16,AAWEA
4:00p,499699113,216995,2025-05-16,AAWEA
6:30p,499728078,216995,2025-05-16,AAWEA
12:30p,498257841,239402,2025-05-16,AAXDL
1:30p,498072678,239402,2025-05-16,AAXDL
4:30p,498072677,239402,2025-05-16,AAXDL
7:30p,498072676,239402,2025-05-16,AAXDL
12:45p,499335421,237177,2025-05-16,AAXDL
4:00p,499335420,237177,2025-05-16,AAXDL
7:15p,499335419,237177,2025-05-16,AAXDL
3:30p,499335417,237956,2025-05-16,AAXDL
7:00p,499335418,237956,2025-05-16,AAXDL
1:00p,499335414,216995,2025-05-16,AAXDL
3:45p,499335415,216995,2025-05-16,AAXDL
6:30p,499335416,216995,2025-05-16,AAXDL
2:45p,499296407,239402,2025-05-16,AANRQ
5:10p,499296408,239402,2025-05-16,AANRQ
8:00p,499296410,239402,2025-05-16,AANRQ
5:30p,499296398,239338,2025-05-16,AANRQ
8:10p,499296411,239338,2025-05-16,AANRQ
2:50p,499296399,236623,2025-05-16,AANRQ
2:30p,499296405,237177,2025-05-16,AANRQ
5:00p,499296401,237177,2025-05-16,AANRQ
7:40p,499296403,237177,2025-05-16,AANRQ
3:00p,499296409,237956,2025-05-16,AANRQ
7:30p,499296406,237956,2025-05-16,AANRQ
2:40p,499296400,216995,2025-05-16,AANRQ
5:20p,499296404,216995,2025-05-16,AANRQ
7:50p,499296402,216995,2025-05-16,AANRQ
12:30p,498981196,239402,2025-05-16,AALPI
2:45p,498981197,239402,2025-05-16,AALPI
5:00p,498981198,239402,2025-05-16,AALPI
7:10p,498981199,239402,2025-05-16,AALPI
9:20p,498981200,239402,2025-05-16,AALPI
12:40p,498981229,239338,2025-05-16,AALPI
2:45p,498981230,239338,2025-05-16,AALPI
4:50p,498981231,239338,2025-05-16,AALPI
7:00p,498981232,239338,2025-05-16,AALPI
9:10p,498981233,239338,2025-05-16,AALPI
6:45p,499297812,236623,2025-05-16,AAMYP
7:00p,499297817,239291,2025-05-16,AAMYP
1:30p,499358010,239402,2025-05-16,AAYPE
4:10p,499358009,239402,2025-05-16,AAYPE
7:00p,499358007,239402,2025-05-16,AAYPE
9:40p,499358008,239402,2025-05-16,AAYPE
12:50p,499358036,236623,2025-05-16,AAYPE
10:00a,499358016,237177,2025-05-16,AAYPE
1:00p,499358015,237177,2025-05-16,AAYPE
4:00p,499358014,237177,2025-05-16,AAYPE
6:00p,499358012,237177,2025-05-16,AAYPE
7:00p,499358011,237177,2025-05-16,AAYPE
8:50p,499358013,237177,2025-05-16,AAYPE
9:50p,499358033,237177,2025-05-16,AAYPE
12:20p,499358037,239552,2025-05-16,AAYPE
3:40p,499358035,239552,2025-05-16,AAYPE
6:50p,499358032,239552,2025-05-16,AAYPE
9:00p,499358031,239552,2025-05-16,AAYPE
3:30p,499358034,239214,2025-05-16,AAYPE
10:00p,499358030,239214,2025-05-16,AAYPE
10:30a,499358025,240066,2025-05-16,AAYPE
1:10p,499358024,240066,2025-05-16,AAYPE
3:50p,499358023,240066,2025-05-16,AAYPE
6:30p,499358022,240066,2025-05-16,AAYPE
11:40a,499358029,237956,2025-05-16,AAYPE
2:50p,499358028,237956,2025-05-16,AAYPE
6:00p,499358026,237956,2025-05-16,AAYPE
9:10p,499358027,237956,2025-05-16,AAYPE
11:00a,499358038,239393,2025-05-16,AAYPE
11:00a,499358021,216995,2025-05-16,AAYPE
1:30p,499358020,216995,2025-05-16,AAYPE
4:00p,499358019,216995,2025-05-16,AAYPE
6:30p,499358017,216995,2025-05-16,AAYPE
9:00p,499358018,216995,2025-05-16,AAYPE
3:00p,499504564,237177,2025-05-16,AAPZR
6:30p,499504561,237177,2025-05-16,AAPZR
9:10p,499504562,237177,2025-05-16,AAPZR
3:20p,499504565,239552,2025-05-16,AAPZR
6:00p,499504560,239552,2025-05-16,AAPZR
9:30p,499504563,239552,2025-05-16,AAPZR
10:00a,499497203,237177,2025-05-16,AAMXQ
12:20p,499497188,237177,2025-05-16,AAMXQ
4:00p,499497187,237177,2025-05-16,AAMXQ
6:20p,499497199,237177,2025-05-16,AAMXQ
7:00p,499497185,237177,2025-05-16,AAMXQ
8:30p,499497195,237177,2025-05-16,AAMXQ
10:00p,499497186,237177,2025-05-16,AAMXQ
11:00a,499497198,240066,2025-05-16,AAMXQ
1:30p,499497197,240066,2025-05-16,AAMXQ
4:00p,499497196,240066,2025-05-16,AAMXQ
6:40p,499497194,240066,2025-05-16,AAMXQ
3:20p,499497201,235561,2025-05-16,AAMXQ
9:20p,499497200,235561,2025-05-16,AAMXQ
12:50p,499497202,239393,2025-05-16,AAMXQ
11:00a,499497193,216995,2025-05-16,AAMXQ
1:30p,499497192,216995,2025-05-16,AAMXQ
3:20p,499497191,216995,2025-05-16,AAMXQ
6:00p,499497189,216995,2025-05-16,AAMXQ
9:30p,499497190,216995,2025-05-16,AAMXQ
6:00p,497690619,239450,2025-05-16,AAYXT
5:30p,497690617,239228,2025-05-16,AAYXT
7:30p,497690618,239228,2025-05-16,AAYXT
4:30p,499298431,239402,2025-05-16,AAGWJ
7:15p,499298432,239402,2025-05-16,AAGWJ
4:15p,499298429,237177,2025-05-16,AAGWJ
7:10p,499298428,237177,2025-05-16,AAGWJ
4:25p,499298427,216995,2025-05-16,AAGWJ
7:00p,499298430,216995,2025-05-16,AAGWJ
11:00a,499124202,239402,2025-05-16,AAVZU
12:00p,499729450,239402,2025-05-16,AAVZU
1:00p,499729443,239402,2025-05-16,AAVZU
2:00p,499124203,239402,2025-05-16,AAVZU
3:00p,499729449,239402,2025-05-16,AAVZU
4:00p,499729444,239402,2025-05-16,AAVZU
5:00p,499124204,239402,2025-05-16,AAVZU
6:00p,499729447,239402,2025-05-16,AAVZU
7:00p,499729445,239402,2025-05-16,AAVZU
8:00p,499124205,239402,2025-05-16,AAVZU
9:00p,499729448,239402,2025-05-16,AAVZU
10:00p,499729446,239402,2025-05-16,AAVZU
10:55p,499124206,239402,2025-05-16,AAVZU
10:45a,499729467,240028,2025-05-16,AAVZU
1:45p,499729468,240028,2025-05-16,AAVZU
4:45p,499729469,240028,2025-05-16,AAVZU
7:45p,499729470,240028,2025-05-16,AAVZU
10:45p,499729471,240028,2025-05-16,AAVZU
10:45p,499729459,240014,2025-05-16,AAVZU
10:45a,499729466,239964,2025-05-16,AAVZU
1:40p,499729464,239964,2025-05-16,AAVZU
4:30p,499729463,239964,2025-05-16,AAVZU
6:30p,499729461,239964,2025-05-16,AAVZU
10:40p,499729462,239964,2025-05-16,AAVZU
11:10a,499729465,237177,2025-05-16,AAVZU
2:30p,499729455,237177,2025-05-16,AAVZU
4:00p,499729456,237177,2025-05-16,AAVZU
7:30p,499729457,237177,2025-05-16,AAVZU
9:15p,499729458,237177,2025-05-16,AAVZU
11:30a,499729460,239552,2025-05-16,AAVZU
12:25p,499729454,237956,2025-05-16,AAVZU
3:00p,499729453,237956,2025-05-16,AAVZU
5:45p,499729472,237956,2025-05-16,AAVZU
7:15p,499729451,237956,2025-05-16,AAVZU
9:35p,499729452,237956,2025-05-16,AAVZU
1:00p,499403565,239402,2025-05-16,AAHUZ
3:10p,499403566,239402,2025-05-16,AAHUZ
5:20p,499403567,239402,2025-05-16,AAHUZ
7:30p,499403568,239402,2025-05-16,AAHUZ
9:40p,499403639,239402,2025-05-16,AAHUZ
1:00p,499403562,237177,2025-05-16,AAHUZ
4:00p,499403563,237177,2025-05-16,AAHUZ
7:00p,499403564,237177,2025-05-16,AAHUZ
9:30p,499403641,237177,2025-05-16,AAHUZ
1:00p,499403555,237956,2025-05-16,AAHUZ
4:00p,499403556,237956,2025-05-16,AAHUZ
7:00p,499403557,237956,2025-05-16,AAHUZ
9:40p,499403642,237956,2025-05-16,AAHUZ
1:15p,499403558,216995,2025-05-16,AAHUZ
3:15p,499403559,216995,2025-05-16,AAHUZ
5:15p,499403560,216995,2025-05-16,AAHUZ
7:15p,499403561,216995,2025-05-16,AAHUZ
9:15p,499403640,216995,2025-05-16,AAHUZ
4:00p,499567000,240666,2025-05-16,AAXGV
6:20p,499566999,240604,2025-05-16,AAXGV
7:00p,499567007,240668,2025-05-16,AAXGV
11:00a,499123247,239402,2025-05-16,AAVDL
11:30a,499526455,239402,2025-05-16,AAVDL
12:50p,499526426,239402,2025-05-16,AAVDL
2:00p,499123248,239402,2025-05-16,AAVDL
4:00p,499526427,239402,2025-05-16,AAVDL
5:00p,499123249,239402,2025-05-16,AAVDL
5:55p,499526428,239402,2025-05-16,AAVDL
7:00p,499526430,239402,2025-05-16,AAVDL
8:00p,499123250,239402,2025-05-16,AAVDL
9:00p,499526429,239402,2025-05-16,AAVDL
9:50p,499526431,239402,2025-05-16,AAVDL
10:55p,499123251,239402,2025-05-16,AAVDL
10:45a,499526451,240028,2025-05-16,AAVDL
4:40p,499526434,240028,2025-05-16,AAVDL
7:35p,499526435,240028,2025-05-16,AAVDL
10:30p,499526436,240028,2025-05-16,AAVDL
1:40p,499526454,239964,2025-05-16,AAVDL
12:15p,499526446,237177,2025-05-16,AAVDL
2:30p,499526450,237177,2025-05-16,AAVDL
3:40p,499526439,237177,2025-05-16,AAVDL
6:25p,499526442,237177,2025-05-16,AAVDL
7:25p,499526437,237177,2025-05-16,AAVDL
9:50p,499526443,237177,2025-05-16,AAVDL
10:40p,499526438,237177,2025-05-16,AAVDL
11:35a,499526445,239552,2025-05-16,AAVDL
3:00p,499526444,239552,2025-05-16,AAVDL
11:15a,499526453,237956,2025-05-16,AAVDL
2:45p,499526449,237956,2025-05-16,AAVDL
6:10p,499526448,237956,2025-05-16,AAVDL
7:10p,499526440,237956,2025-05-16,AAVDL
9:35p,499526447,237956,2025-05-16,AAVDL
10:35p,499526441,237956,2025-05-16,AAVDL
10:45a,499526433,216995,2025-05-16,AAVDL
1:40p,499526432,216995,2025-05-16,AAVDL
4:30p,499526452,216995,2025-05-16,AAVDL
4:30p,497108813,239402,2025-05-16,AAQVS
6:00p,499379454,239402,2025-05-16,AAQVS
7:15p,497108814,239402,2025-05-16,AAQVS
9:00p,499379455,239402,2025-05-16,AAQVS
10:00p,497108815,239402,2025-05-16,AAQVS
5:00p,498544745,240028,2025-05-16,AAQVS
7:30p,498544746,240028,2025-05-16,AAQVS
10:00p,498544747,240028,2025-05-16,AAQVS
9:30p,499379349,240014,2025-05-16,AAQVS
4:30p,499379347,239338,2025-05-16,AAQVS
7:00p,499379348,239338,2025-05-16,AAQVS
4:30p,499379353,239964,2025-05-16,AAQVS
7:00p,499379354,239964,2025-05-16,AAQVS
9:30p,499379355,239964,2025-05-16,AAQVS
5:00p,499379342,237177,2025-05-16,AAQVS
8:00p,499379343,237177,2025-05-16,AAQVS
5:00p,499379356,239552,2025-05-16,AAQVS
8:00p,499379357,239552,2025-05-16,AAQVS
4:00p,499379350,237956,2025-05-16,AAQVS
7:00p,499379351,237956,2025-05-16,AAQVS
10:00p,499379352,237956,2025-05-16,AAQVS
4:00p,499379344,216995,2025-05-16,AAQVS
6:30p,499379345,216995,2025-05-16,AAQVS
9:00p,499379346,216995,2025-05-16,AAQVS
1:00p,498230660,239402,2025-05-16,AAKAA
2:30p,499311475,239402,2025-05-16,AAKAA
4:00p,498230661,239402,2025-05-16,AAKAA
5:30p,499311476,239402,2025-05-16,AAKAA
7:00p,498230662,239402,2025-05-16,AAKAA
8:30p,498230663,239402,2025-05-16,AAKAA
2:00p,499367973,239338,2025-05-16,AAKAA
5:15p,499367972,239338,2025-05-16,AAKAA
1:15p,499367975,236623,2025-05-16,AAKAA
4:20p,499367974,236623,2025-05-16,AAKAA
7:30p,499367976,236623,2025-05-16,AAKAA
2:15p,499367964,239964,2025-05-16,AAKAA
5:45p,499367965,239964,2025-05-16,AAKAA
8:30p,499367966,239964,2025-05-16,AAKAA
2:30p,499368140,240131,2025-05-16,AAKAA
5:10p,499367970,240131,2025-05-16,AAKAA
7:45p,499367971,240131,2025-05-16,AAKAA
1:00p,499367959,237177,2025-05-16,AAKAA
2:15p,499367957,237177,2025-05-16,AAKAA
3:30p,499367958,237177,2025-05-16,AAKAA
4:45p,499367956,237177,2025-05-16,AAKAA
6:00p,499367954,237177,2025-05-16,AAKAA
7:00p,499367955,237177,2025-05-16,AAKAA
8:00p,499367960,237177,2025-05-16,AAKAA
1:30p,499367961,239552,2025-05-16,AAKAA
4:45p,499367963,239552,2025-05-16,AAKAA
8:15p,499367962,239552,2025-05-16,AAKAA
2:45p,499368065,239214,2025-05-16,AAKAA
8:30p,499368064,239214,2025-05-16,AAKAA
1:30p,499367968,237956,2025-05-16,AAKAA
5:00p,499367969,237956,2025-05-16,AAKAA
8:00p,499367967,237956,2025-05-16,AAKAA
8:15p,499368066,235561,2025-05-16,AAKAA
1:45p,499368002,239393,2025-05-16,AAKAA
4:30p,499368003,239393,2025-05-16,AAKAA
7:15p,499368004,239393,2025-05-16,AAKAA
1:00p,499367999,216995,2025-05-16,AAKAA
4:00p,499368000,216995,2025-05-16,AAKAA
5:30p,499368067,216995,2025-05-16,AAKAA
6:45p,499368001,216995,2025-05-16,AAKAA
2:10p,499266595,239402,2025-05-16,AAXIN
4:45p,499266596,239402,2025-05-16,AAXIN
7:15p,499266593,239402,2025-05-16,AAXIN
10:05p,499266594,239402,2025-05-16,AAXIN
2:05p,499356192,240028,2025-05-16,AAXIN
4:35p,499356193,240028,2025-05-16,AAXIN
7:05p,499356190,240028,2025-05-16,AAXIN
9:30p,499356191,240028,2025-05-16,AAXIN
2:10p,499356187,240014,2025-05-16,AAXIN
4:35p,499356188,240014,2025-05-16,AAXIN
7:35p,499356189,240014,2025-05-16,AAXIN
10:05p,499356186,240014,2025-05-16,AAXIN
2:15p,499356181,239338,2025-05-16,AAXIN
4:55p,499356183,239338,2025-05-16,AAXIN
10:00p,499356182,239338,2025-05-16,AAXIN
4:25p,499356185,236623,2025-05-16,AAXIN
9:45p,499356184,236623,2025-05-16,AAXIN
2:00p,499356176,239964,2025-05-16,AAXIN
7:20p,499356175,239964,2025-05-16,AAXIN
1:55p,499356178,237177,2025-05-16,AAXIN
4:40p,499356179,237177,2025-05-16,AAXIN
7:30p,499356180,237177,2025-05-16,AAXIN
9:50p,499356177,237177,2025-05-16,AAXIN
1:40p,499356174,239552,2025-05-16,AAXIN
4:30p,499356173,239552,2025-05-16,AAXIN
7:25p,499356172,239552,2025-05-16,AAXIN
10:00p,499356171,239552,2025-05-16,AAXIN
7:30p,499356199,239214,2025-05-16,AAXIN
9:55p,499356200,239214,2025-05-16,AAXIN
1:15p,499356194,237956,2025-05-16,AAXIN
4:05p,499356195,237956,2025-05-16,AAXIN
7:00p,499356169,237956,2025-05-16,AAXIN
9:50p,499356170,237956,2025-05-16,AAXIN
1:20p,499356168,239393,2025-05-16,AAXIN
4:15p,499356167,239393,2025-05-16,AAXIN
7:05p,499356198,239393,2025-05-16,AAXIN
1:35p,499356164,216995,2025-05-16,AAXIN
4:20p,499356165,216995,2025-05-16,AAXIN
7:10p,499356166,216995,2025-05-16,AAXIN
9:40p,499356196,216995,2025-05-16,AAXIN
2:30p,499308989,239402,2025-05-16,AAXCZ
5:00p,499308988,239402,2025-05-16,AAXCZ
7:30p,499308979,239402,2025-05-16,AAXCZ
1:45p,499308991,237177,2025-05-16,AAXCZ
4:30p,499308990,237177,2025-05-16,AAXCZ
7:10p,499308980,237177,2025-05-16,AAXCZ
12:45p,499308987,239552,2025-05-16,AAXCZ
3:45p,499308986,239552,2025-05-16,AAXCZ
6:45p,499308982,239552,2025-05-16,AAXCZ
2:15p,499308996,239214,2025-05-16,AAXCZ
4:45p,499308995,239214,2025-05-16,AAXCZ
7:20p,499308994,239214,2025-05-16,AAXCZ
1:00p,499308993,237956,2025-05-16,AAXCZ
4:00p,499308992,237956,2025-05-16,AAXCZ
7:00p,499308983,237956,2025-05-16,AAXCZ
2:00p,499308985,216995,2025-05-16,AAXCZ
4:15p,499308984,216995,2025-05-16,AAXCZ
6:30p,499308981,216995,2025-05-16,AAXCZ
5:10p,499295001,239402,2025-05-16,AAWSC
6:50p,499295002,239402,2025-05-16,AAWSC
8:00p,499295003,239402,2025-05-16,AAWSC
9:15p,499295004,239402,2025-05-16,AAWSC
4:50p,499294998,240014,2025-05-16,AAWSC
7:00p,499294997,240014,2025-05-16,AAWSC
9:10p,499294996,240014,2025-05-16,AAWSC
7:00p,499294999,239338,2025-05-16,AAWSC
6:20p,499294993,237177,2025-05-16,AAWSC
9:05p,499294992,237177,2025-05-16,AAWSC
6:10p,499294991,239552,2025-05-16,AAWSC
9:00p,499294990,239552,2025-05-16,AAWSC
9:25p,499295000,239214,2025-05-16,AAWSC
6:10p,499294995,237956,2025-05-16,AAWSC
9:05p,499294994,237956,2025-05-16,AAWSC
4:45p,499294989,216995,2025-05-16,AAWSC
7:00p,499294988,216995,2025-05-16,AAWSC
9:15p,499294987,216995,2025-05-16,AAWSC
4:45p,499248297,239402,2025-05-16,AAXUD
7:20p,499248298,239402,2025-05-16,AAXUD
9:55p,499248299,239402,2025-05-16,AAXUD
4:10p,499276620,237177,2025-05-16,AAXUD
7:00p,499276621,237177,2025-05-16,AAXUD
9:50p,499276622,237177,2025-05-16,AAXUD
4:00p,499276626,239552,2025-05-16,AAXUD
7:00p,499276625,239552,2025-05-16,AAXUD
9:50p,499276616,239552,2025-05-16,AAXUD
6:15p,499276623,237956,2025-05-16,AAXUD
9:20p,499276624,237956,2025-05-16,AAXUD
4:20p,499276617,216995,2025-05-16,AAXUD
7:20p,499276618,216995,2025-05-16,AAXUD
9:45p,499276619,216995,2025-05-16,AAXUD
4:15p,499228902,239402,2025-05-16,AAJXT
7:10p,499228901,239402,2025-05-16,AAJXT
4:00p,499278646,239338,2025-05-16,AAJXT
6:45p,499278645,239338,2025-05-16,AAJXT
1:00p,499343916,239402,2025-05-16,AATPW
4:00p,499343917,239402,2025-05-16,AATPW
7:00p,499343918,239402,2025-05-16,AATPW
10:05p,499343919,239402,2025-05-16,AATPW
12:30p,499343920,237177,2025-05-16,AATPW
3:30p,499343921,237177,2025-05-16,AATPW
6:30p,499343922,237177,2025-05-16,AATPW
9:25p,499343923,237177,2025-05-16,AATPW
1:15p,499343932,239214,2025-05-16,AATPW
4:15p,499343933,239214,2025-05-16,AATPW
7:15p,499343934,239214,2025-05-16,AATPW
9:55p,499343935,239214,2025-05-16,AATPW
12:45p,499343928,237956,2025-05-16,AATPW
3:45p,499343929,237956,2025-05-16,AATPW
6:45p,499343930,237956,2025-05-16,AATPW
9:45p,499343931,237956,2025-05-16,AATPW
1:30p,499343924,216995,2025-05-16,AATPW
4:30p,499343925,216995,2025-05-16,AATPW
7:30p,499343926,216995,2025-05-16,AATPW
10:15p,499343927,216995,2025-05-16,AATPW
11:30a,499434665,239402,2025-05-16,AAYMV
3:00p,499434666,239402,2025-05-16,AAYMV
6:30p,499434668,239402,2025-05-16,AAYMV
9:30p,499434667,239402,2025-05-16,AAYMV
11:45a,499434672,240043,2025-05-16,AAYMV
2:45p,499434671,240043,2025-05-16,AAYMV
6:15p,499434669,240043,2025-05-16,AAYMV
9:15p,499434670,240043,2025-05-16,AAYMV
3:15p,499434673,236623,2025-05-16,AAYMV
6:30p,499434674,239964,2025-05-16,AAYMV
9:30p,499434675,239964,2025-05-16,AAYMV
12:00p,499434659,237177,2025-05-16,AAYMV
3:15p,499434660,237177,2025-05-16,AAYMV
5:30p,499434661,237177,2025-05-16,AAYMV
6:00p,499434663,237177,2025-05-16,AAYMV
9:00p,499434658,237177,2025-05-16,AAYMV
9:15p,499434662,237177,2025-05-16,AAYMV
11:00a,499434653,239552,2025-05-16,AAYMV
2:45p,499434652,239552,2025-05-16,AAYMV
6:00p,499434654,239552,2025-05-16,AAYMV
9:00p,499434651,239552,2025-05-16,AAYMV
3:30p,499434655,239214,2025-05-16,AAYMV
6:45p,499434656,239214,2025-05-16,AAYMV
9:45p,499434657,239214,2025-05-16,AAYMV
11:15a,499434650,237956,2025-05-16,AAYMV
2:30p,499434647,237956,2025-05-16,AAYMV
